qid,query,docno,text,score,rank
1113256,what is reba mcentire s net worth,2615030_2,1 What Do You Say by Reba McEntire (Google Play • iTunes • AmazonMP3).,-9.960270881652832,86
1113256,what is reba mcentire s net worth,3828444_2,"Not one to sit idle, McEntire toured the U.S. from May 25 through August.",-9.962797164916992,87
1113256,what is reba mcentire s net worth,7843131_1,"Since those early days in country music as a struggling female act, Reba McEntire has become an entertainment icon.ur list spans from the ‘80s MCA hit ‘Whoever’s in New England’ all the way to the modern Valory Records hit ‘Turn on the Radio' — and beyond — and we hope you'll find one of your favorites on this list of the Top 10 Reba McEntire songs.",-9.972187995910645,88
1113256,what is reba mcentire s net worth,5295502_1,Melissa Peterman and Reba McEntire Are Back in Action on Baby Daddy.,-9.976448059082031,89
1113256,what is reba mcentire s net worth,2757311_0,Reba McEntire Plays KFC’s Colonel Sanders in New Commercials Reba McEntire is the new Colonel Sanders for KFC and the first female to play the role!,-9.990300178527832,90
1113256,what is reba mcentire s net worth,5382844_0,"In the aftermath of the tragedy in Boston, Melissa—a married mom of one—recalls the inspiring words co-star and friend Reba McEntire told her after 9/11.",-10.033105850219727,91
1113256,what is reba mcentire s net worth,6915171_0,"Eventually, when Reba McEntire was in ninth grade, she and her two younger siblings formed the group the Singing McEntires, and went on to perform at rodeos.",-10.055953979492188,92
1113256,what is reba mcentire s net worth,7843127_0,Music video by Reba McEntire performing Why Haven't I Heard From You.,-10.06350040435791,93
1113256,what is reba mcentire s net worth,2615030_0,Music video by Reba McEntire performing What Do You Say.,-10.071066856384277,94
1113256,what is reba mcentire s net worth,2615026_0,Music video by Reba McEntire performing What Do You Say.,-10.082674980163574,95
1113256,what is reba mcentire s net worth,2615027_0,Music video by Reba McEntire performing What Do You Say.,-10.082839012145996,96
1113256,what is reba mcentire s net worth,4566036_4,Reba McEntire has the only song from a female artist on this list of the 10 Best Friend songs.,-10.104388236999512,97
1113256,what is reba mcentire s net worth,1512281_1,"(C) 2007 MCA Nashville, a Division of UMG Recordings, Inc. 1 Video: Because Of You (Video-Closed Captioned) by Kelly Clarkson and Reba McEntire (AmazonMP3).",-10.117003440856934,98
1113256,what is reba mcentire s net worth,1512282_1,"(C) 2007 MCA Nashville, a Division of UMG Recordings, Inc. 1 Video: Because Of You (Video-Closed Captioned) by Kelly Clarkson and Reba McEntire (AmazonMP3).",-10.117003440856934,99
1113256,what is reba mcentire s net worth,5365819_4,Reba McEntire Height in 1 Feet.,-10.122058868408203,100
1113256,what is reba mcentire s net worth,3828444_0,"In 2006, as she began the sixth season of Reba, McEntire also voiced a character in the holiday film release Charlotte's Web.",-10.184223175048828,101
1113256,what is reba mcentire s net worth,2615029_0,Music video by Reba McEntire performing What Do You Say.,-10.23988151550293,102
1113256,what is reba mcentire s net worth,7843127_3,3 Standard YouTube License.usic video by Reba McEntire performing Why Haven't I Heard From You.,-10.259760856628418,103
1113256,what is reba mcentire s net worth,7843129_3,Reba McEntire's Greatest Hits released in 1987 and Reba McEntire's Greatest Hits released in 1987 are Reba McEntire's more popular albums.,-10.327523231506348,104
1113256,what is reba mcentire s net worth,7843132_3,Reba McEntire's Greatest Hits released in 1987 and Reba McEntire's Greatest Hits released in 1987 are Reba McEntire's more popular albums.,-10.327523231506348,105
1113256,what is reba mcentire s net worth,5295502_0,Reba Reunion!,-10.391935348510742,106
1113256,what is reba mcentire s net worth,4566036_1,Reba McEntire has the only song from a female artist on this list of the 10 Best Friend songs.,-10.405759811401367,107
1113256,what is reba mcentire s net worth,1512282_0,"Music video by Reba McEntire, Kelly Clarkson performing Because Of You.",-10.416709899902344,108
1113256,what is reba mcentire s net worth,5365819_7,Reba McEntire Bra 2 Size.,-10.420363426208496,109
1113256,what is reba mcentire s net worth,3976060_1,"Reba starred in the self-named WB series, Reba in 2001.",-10.513172149658203,110
1113256,what is reba mcentire s net worth,2615027_2,1 What Do You Say by Reba McEntire (Google Play • iTunes • AmazonMP3).,-10.71348762512207,111
1113256,what is reba mcentire s net worth,7843127_1,"(C) 1994 UMG Recordings, Inc. 1 Why Haven't I Heard From You by Reba McEntire (Google Play • AmazonMP3 • iTunes).",-10.778923034667969,112
1113256,what is reba mcentire s net worth,7843127_4,"(C) 1994 UMG Recordings, Inc. 1 Why Haven't I Heard From You by Reba McEntire (Google Play • AmazonMP3 • iTunes).",-10.778923034667969,113
1113256,what is reba mcentire s net worth,5396746_0,"In 2007, Clarkson re-recorded Because of You as a duet with American country singer Reba McEntire.",-10.841864585876465,114
1113256,what is reba mcentire s net worth,7250126_0,"In 2007, Clarkson re-recorded Because of You as a duet with American country singer Reba McEntire.",-10.889695167541504,115
1113256,what is reba mcentire s net worth,4867267_0,"Download Reba McEntire-Will There Be Any Stars In My Crown free mp3, listen and download , Reba McEntire-Will There Be Any Stars In My Crown song download.",-11.067716598510742,116
1113256,what is reba mcentire s net worth,7843128_1,"Reba’s eighteenth studio album featuring the hits “Why Haven’t I Heard From You,” “And Still,” “She Thinks His Name Was John,” “The Heart Is A Lonely Hunter” and “Till You Love Me”.roduced By: Reba McEntire, Tony Brown.",-11.098737716674805,117
1113256,what is reba mcentire s net worth,3976060_0,The new show isn’t McEntire’s first TV rodeo.,-11.107434272766113,118
1113256,what is reba mcentire s net worth,3976058_0,"In 2007, Peterman appeared as the opening act on country singer and former Reba co-star Reba McEntire's tour.",-11.171684265136719,119
1113256,what is reba mcentire s net worth,3976058_1,"Peterman returned the following year, with an almost-identical comedy routine, when McEntire toured with Kelly Clarkson.",-11.234116554260254,120
1113256,what is reba mcentire s net worth,1512281_0,"Music video by Reba McEntire, Kelly Clarkson performing Because Of You.",-11.248214721679688,121
1113256,what is reba mcentire s net worth,3539364_0,"Reba (TV series) Reba is an American sitcom starring Reba McEntire that aired on The WB from October 5, 2001 to May 5, 2006 and on The CW from November 19, 2006 to February 18, 2007.",-11.262808799743652,122
1113256,what is reba mcentire s net worth,6915171_1,"The group later disbanded, but Reba continued to perform as a solo act through her college years.",-11.438702583312988,123
1113256,what is reba mcentire s net worth,4566036_3,'I'll Be' lets a friend know there's a rock they can always lean on in times good and bad.eba McEntire.,-11.48357105255127,124
1113256,what is reba mcentire s net worth,7250126_2,"The duet garnered mixed reviews from critics who felt that even though McEntire's singing was pleasant, she brought nothing new to the song.",-11.511079788208008,125
1113256,what is reba mcentire s net worth,7843128_2,"Reba’s eighteenth studio album featuring the hits “Why Haven’t I Heard From You,” “And Still,” “She Thinks His Name Was John,” “The Heart Is A Lonely Hunter” and “Till You Love Me”.",-11.753148078918457,126
1113256,what is reba mcentire s net worth,5295502_4,"Peterman, who plays Bonnie on the ABC Family show, is getting ready to walk down the aisle, but not before she is joined by her old pal Charlotte (McEntire).",-11.77769660949707,127
1113256,what is reba mcentire s net worth,7561117_0,"Well, let's get to know more about her net worth and salary.",-11.912097930908203,128
1113256,what is reba mcentire s net worth,3828437_1,"2014 she was named for her maternal Grandmother Reba [Estelle] Brassfield (Smith october, 6 – 1903 may, 12).",-11.921493530273438,129
1113256,what is reba mcentire s net worth,3539365_0,"Reba Wasn’t Sure She Should Release This Video, What I Saw At :32 Seconds Melted My Heart.",-12.117852210998535,130
1113256,what is reba mcentire s net worth,3828437_2,1970,-12.206883430480957,131
1113256,what is reba mcentire s net worth,6915168_1,Learn more at Biography.com.,-12.249154090881348,132
1113256,what is reba mcentire s net worth,7843132_2,The first location on the 26 concert tour will be Thackerville on November 8 at Winstar Casino.The tour will end off in Las Vegas on December 12 at Caesars Palace-Colosseum.eba McEntire has repeatedly dished out Country/Folk pieces for more than 28 years.,-12.574634552001953,133
1113256,what is reba mcentire s net worth,2615027_3,2 Music.,-12.682207107543945,134
1113256,what is reba mcentire s net worth,2615030_3,2 Music.,-12.684826850891113,135
1113256,what is reba mcentire s net worth,7843127_2,2 Music.,-12.691447257995605,136
1113256,what is reba mcentire s net worth,7843127_5,2 Music.,-12.691447257995605,137
1113256,what is reba mcentire s net worth,1512282_2,2 Music.,-12.691720962524414,138
1113256,what is reba mcentire s net worth,8130531_1,'What a nice man!',-12.795951843261719,139
1113256,what is reba mcentire s net worth,7561114_2,"She is a well known country music singer, songwriter and one of the best selling artists of all time.",-12.823966979980469,140
1113256,what is reba mcentire s net worth,1407869_2,Narvel and I are divorced.,-12.83657455444336,141
1113256,what is reba mcentire s net worth,2615027_1,(C) 1999 MCA Nashville.,-12.87026596069336,142
1113256,what is reba mcentire s net worth,7561117_3,She is the woman who has broken more than 90 million records and won numerous awards in that honor.,-12.89260196685791,143
1113256,what is reba mcentire s net worth,2615026_1,(C) 1999 MCA Nashville.,-12.89785385131836,144
1113256,what is reba mcentire s net worth,1407869_4,Thanks for all of those sweet messages.,-12.908848762512207,145
1113256,what is reba mcentire s net worth,2615030_1,(C) 1999 MCA Nashville.,-12.910908699035645,146
1113256,what is reba mcentire s net worth,1407864_2,"In a joint statement, they said that they have been separated for a few months.",-12.976318359375,147
1113256,what is reba mcentire s net worth,5295502_2,Weddings are a perfect time for a reunion!,-12.981046676635742,148
1113256,what is reba mcentire s net worth,2550320_6,She's from the right side of Red River.,-13.015217781066895,149
1113256,what is reba mcentire s net worth,7561113_3,"She has had great success as a songwriter, singer, and actress.",-13.056693077087402,150
